index,b,d,chi,c, alpha,theta,kappa,T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x1,err_sw_x2
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,40,0.083333333,0.025,0.925416537,14.42392231,0.797435864,160.200522,0.797435825,1.322868033,-4.57E-11,-7.62E-12,2.30E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,39,0.083333333,0.025641026,0.923815964,14.37852795,0.794335439,160.3485619,0.79433541,1.31102736,-1.35E-12,-5.72E-12,-4.91E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,38,0.083333333,0.026315789,0.922142903,14.33185073,0.791132622,160.4987929,0.791132619,1.298756657,-3.72E-12,-7.17E-13,9.63E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,37,0.083333333,0.027027027,0.920392696,14.28707664,0.787762257,160.6950467,0.787339149,1.286032923,-3.19E-08,-8.40E-08,6.62E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,36,0.083333333,0.027777778,0.918561125,14.23598083,0.784341678,160.8429774,0.783996019,1.272829142,-3.90E-08,-6.92E-08,3.07E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,35,0.083333333,0.028571429,0.916645086,14.17984602,0.780826171,160.9681227,0.780826176,1.259118636,4.86E-12,9.54E-13,-4.10E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,34,0.083333333,0.029411765,0.914628455,14.12633488,0.777145929,161.130297,0.777145882,1.244872674,-5.86E-11,-9.79E-12,-7.30E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,33,0.083333333,0.03030303,0.912509086,14.0747181,0.773258141,161.3470827,0.77273214,1.230060034,-4.03E-08,-1.08E-07,2.88E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,32,0.083333333,0.03125,0.910280994,14.02055553,0.769219663,161.5676005,0.768144198,1.214647597,-4.09E-08,-2.24E-07,-6.41E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,31,0.083333333,0.032258065,0.90793383,13.95444181,0.765180052,161.6751316,0.76478938,1.19858932,-1.34E-08,-8.21E-08,-2.11E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,30,0.083333333,0.033333333,0.905455548,13.88834719,0.760935713,161.8148988,0.76093947,1.181855047,-2.75E-08,7.98E-10,-2.04E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,29,0.083333333,0.034482759,0.902835972,13.82340027,0.756451151,162.0054276,0.756349482,1.164398778,-3.79E-08,-2.19E-08,-3.32E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,28,0.083333333,0.035714286,0.90006235,13.78251924,0.751316865,162.5334459,0.747291059,1.146227189,-5.62E-08,-8.77E-07,7.09E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,27,0.083333333,0.037037037,0.8971201,13.68225691,0.746939331,162.3661411,0.746994176,1.127125578,-6.05E-08,1.21E-08,-1.12E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,26,0.083333333,0.038461538,0.893993449,13.61315095,0.741753844,162.6334615,0.740971786,1.107203598,-5.25E-08,-1.75E-07,2.29E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,25,0.083333333,0.04,0.890663562,13.52802847,0.736550867,162.7411462,0.736823845,1.086340057,-4.55E-08,6.19E-08,-2.83E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,24,0.083333333,0.041666667,0.887109489,13.45300517,0.73084556,163.0372511,0.730036971,1.06447618,-3.24E-08,-1.86E-07,7.04E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,23,0.083333333,0.043478261,0.883307111,13.36206782,0.72507612,163.1793052,0.725076164,1.041531289,-8.37E-09,1.03E-11,3.79E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,22,0.083333333,0.045454545,0.879227077,13.27533525,0.718849683,163.4427684,0.718275582,1.017433124,-2.52E-08,-1.37E-07,-2.09E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,21,0.083333333,0.047619048,0.874840931,13.17679175,0.712415479,163.6187177,0.712415535,0.992089513,6.71E-11,1.34E-11,7.62E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,20,0.083333333,0.05,0.870106027,13.07691786,0.705559327,163.8484654,0.705559299,0.965407873,-2.52E-11,-7.01E-12,2.42E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,19,0.083333333,0.052631579,0.864979371,12.97167569,0.698306575,164.0854863,0.698306679,0.937282225,9.33E-11,2.60E-11,2.28E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,18,0.083333333,0.055555556,0.859408258,12.86134418,0.690595612,164.3445771,0.690413766,0.907597354,-3.86E-08,-4.69E-08,-4.92E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,17,0.083333333,0.058823529,0.853333542,12.73921435,0.682493175,164.5362453,0.683119543,0.876227391,-2.40E-08,1.65E-07,1.86E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,16,0.083333333,0.0625,0.846676015,12.62398279,0.673563308,164.956472,0.672092595,0.843036199,-5.35E-08,-3.98E-07,-3.07E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,15,0.083333333,0.066666667,0.839346941,12.4834861,0.664366459,165.1187967,0.664386742,0.807856226,-3.42E-08,5.64E-09,-1.42E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,14,0.083333333,0.071428571,0.831232799,12.34118307,0.654331484,165.4044401,0.654331524,0.770537946,5.16E-11,1.12E-11,2.36E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,13,0.083333333,0.076923077,0.822190148,12.1889788,0.643509005,165.7005963,0.643510934,0.730893831,-3.04E-08,5.70E-10,-3.41E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,12,0.083333333,0.083333333,0.812043976,12.02667613,0.631756441,166.0273604,0.631514652,0.688728285,-4.38E-08,-7.41E-08,-1.09E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,11,0.083333333,0.090909091,0.800567335,11.8499767,0.618986271,166.3348417,0.618980323,0.643832535,-8.85E-09,-1.90E-09,-1.33E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,10,0.083333333,0.1,0.787446636,11.6700878,0.604746442,166.854244,0.602123552,0.596006614,-4.32E-07,-8.72E-07,6.60E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,9,0.083333333,0.111111111,0.772320145,11.45478074,0.589422963,167.0339061,0.589423073,0.544983906,1.32E-10,3.80E-11,9.75E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,8,0.083333333,0.125,0.754578151,11.23388034,0.572061194,167.4387136,0.571683591,0.490612886,-5.00E-07,-1.40E-07,3.16E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,7,0.083333333,0.142857143,0.733482833,10.99092756,0.552494699,167.8136867,0.552488317,0.432720039,-4.58E-07,-2.52E-09,-7.19E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,6,0.083333333,0.166666667,0.70784993,10.73028298,0.530000249,168.2555022,0.529726652,0.371249514,-4.13E-07,-1.16E-07,5.67E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,5,0.083333333,0.2,0.675852653,10.45086962,0.503721581,168.6647207,0.503918897,0.306343091,-3.31E-07,9.18E-08,6.96E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,12,4,0.083333333,0.25,0.634418866,10.17545965,0.471993537,169.2304464,0.470659134,0.238536165,-2.60E-07,-6.93E-07,-6.44E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,40,0.090909091,0.025,0.929445653,13.60487714,0.807046408,161.0973422,0.807046401,1.384298612,-7.22E-12,-1.47E-12,2.92E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,39,0.090909091,0.025641026,0.927920803,13.56315397,0.804029441,161.2395061,0.80402943,1.372406878,-1.07E-11,-2.20E-12,1.97E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,38,0.090909091,0.026315789,0.926326895,13.53088308,0.800738807,161.5178271,0.799386688,1.360083601,-3.16E-08,-2.59E-07,5.09E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,37,0.090909091,0.027027027,0.924660267,13.48171048,0.79757076,161.6148498,0.796712557,1.347285518,-3.63E-08,-1.66E-07,-3.07E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,36,0.090909091,0.027777778,0.922916469,13.42796666,0.794329714,161.6802403,0.794329684,1.333999294,-2.86E-11,-5.93E-12,3.66E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,35,0.090909091,0.028571429,0.921088823,13.37878992,0.790855683,161.8335527,0.790855679,1.320197949,-3.25E-12,-7.57E-13,1.28E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,34,0.090909091,0.029411765,0.919163878,13.3298636,0.787263842,161.9906629,0.787243995,1.305847873,-2.44E-08,-3.93E-09,-2.72E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,33,0.090909091,0.03030303,0.917143522,13.27730034,0.783538504,162.1428715,0.783592319,1.290915894,-5.00E-08,1.08E-08,2.39E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,32,0.090909091,0.03125,0.915018186,13.22429953,0.779639303,162.3204509,0.779532514,1.275366196,-3.28E-08,-2.16E-08,-3.04E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,31,0.090909091,0.032258065,0.91277745,13.16808171,0.775603064,162.4873148,0.775486735,1.259159908,-2.37E-08,-2.37E-08,2.39E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,30,0.090909091,0.033333333,0.910411484,13.11075612,0.771379958,162.6741388,0.771074039,1.242255309,-3.28E-08,-6.31E-08,3.30E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,29,0.090909091,0.034482759,0.907909753,13.04811631,0.767027892,162.8271744,0.766952807,1.224605704,-4.03E-08,-1.57E-08,-1.34E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,28,0.090909091,0.035714286,0.905259934,12.98391634,0.76246751,162.9983372,0.76246658,1.206162323,-4.65E-08,-1.97E-10,-8.07E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,27,0.090909091,0.037037037,0.902447995,12.917693,0.757688068,163.1851353,0.757631095,1.186870727,-6.17E-08,-1.22E-08,-8.94E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,26,0.090909091,0.038461538,0.899458771,12.84882141,0.752683922,163.3813756,0.75251454,1.166671847,-4.55E-08,-3.67E-08,-4.06E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,25,0.090909091,0.04,0.896273851,12.7748829,0.747474419,163.5578812,0.747485667,1.145500776,-3.79E-08,2.47E-09,-2.91E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,24,0.090909091,0.041666667,0.892873047,12.69848781,0.741989468,163.7542317,0.742006139,1.123287079,-2.40E-08,3.72E-09,2.29E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,23,0.090909091,0.043478261,0.889232649,12.61915998,0.736210842,163.9675692,0.736081612,1.099953249,-1.11E-08,-2.93E-08,-1.33E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,22,0.090909091,0.045454545,0.885325761,12.53418246,0.730158275,164.165442,0.730158283,1.075413757,8.15E-12,1.71E-12,3.82E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,21,0.090909091,0.047619048,0.881122201,12.44516956,0.723758985,164.3802433,0.723759018,1.049575127,3.67E-11,7.48E-12,-2.34E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,20,0.090909091,0.05,0.876582244,12.35172342,0.717001197,164.6011804,0.717001205,1.022333954,9.66E-12,1.56E-12,1.81E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,19,0.090909091,0.052631579,0.871664965,12.25294041,0.709844431,164.8294901,0.709844428,0.993576666,-5.44E-12,-1.18E-12,-2.99E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,18,0.090909091,0.055555556,0.866316425,12.14889665,0.702244609,165.0691242,0.702194344,0.963177538,-4.87E-08,-1.25E-08,-1.11E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,17,0.090909091,0.058823529,0.860481081,12.03328396,0.694254626,165.2367467,0.695249981,0.931000751,-5.09E-08,2.54E-07,5.84E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,16,0.090909091,0.0625,0.854082515,11.91733726,0.68557785,165.52329,0.686135886,0.896884701,-9.00E-08,1.46E-07,4.77E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,15,0.090909091,0.066666667,0.847032979,11.79404822,0.676278572,165.8269169,0.676277855,0.86066632,-5.97E-08,-1.93E-10,-1.45E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,14,0.090909091,0.071428571,0.839221981,11.65973209,0.666333605,166.1011451,0.666333491,0.822158615,-3.85E-11,-3.19E-11,2.02E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,13,0.090909091,0.076923077,0.830509667,11.51588897,0.655592626,166.3880122,0.655581407,0.781155377,-1.43E-08,-3.20E-09,2.71E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,12,0.090909091,0.083333333,0.820723669,11.36588725,0.643832463,166.7740358,0.642517268,0.737437039,-6.09E-08,-3.88E-07,1.51E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,11,0.090909091,0.090909091,0.809644236,11.19427325,0.631215272,167.0004311,0.631215269,0.690747084,-4.91E-12,-1.12E-12,-9.29E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,10,0.090909091,0.1,0.796960419,11.00873947,0.617360395,167.2195579,0.619030056,0.640848697,-4.30E-07,5.35E-07,-7.55E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,9,0.090909091,0.111111111,0.782316204,10.81899166,0.60172603,167.7040323,0.601326158,0.587449862,-4.90E-08,-1.34E-07,-2.85E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,8,0.090909091,0.125,0.76512178,10.60839952,0.584348963,168.1334564,0.58299234,0.530314876,-4.71E-07,-4.81E-07,-1.55E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,7,0.090909091,0.142857143,0.744636855,10.36980893,0.564874104,168.4024267,0.565411318,0.469199526,-4.90E-07,2.03E-07,-1.65E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,6,0.090909091,0.166666667,0.719696534,10.12162032,0.542215698,168.9670978,0.540441412,0.403983334,-3.72E-07,-7.21E-07,-3.84E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,5,0.090909091,0.2,0.688487792,9.845504784,0.515848076,169.3662329,0.514708637,0.334701312,-2.85E-07,-5.07E-07,-8.44E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,11,4,0.090909091,0.25,0.64795563,9.558717746,0.484055959,169.7520252,0.483904126,0.261814332,-2.21E-07,-7.55E-08,-1.82E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,40,0.1,0.025,0.933714781,12.7444663,0.8173024,162.0541502,0.817239501,1.452020281,-1.60E-08,-1.15E-08,3.69E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,39,0.1,0.025641026,0.932271627,12.71529242,0.814235037,162.3073325,0.812966286,1.440125092,-3.82E-08,-2.34E-07,-1.41E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,38,0.1,0.026315789,0.9307644,12.66726785,0.811334251,162.3382802,0.811150666,1.427769723,-9.56E-09,-3.42E-08,-2.28E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,37,0.1,0.027027027,0.929188801,12.62394005,0.808214141,162.4617404,0.80821417,1.414949249,2.23E-11,5.39E-12,-4.15E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,36,0.1,0.027777778,0.927533532,12.58203135,0.804970397,162.6035456,0.804970392,1.401629362,-4.68E-12,-1.04E-12,1.96E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,35,0.1,0.028571429,0.925798822,12.53750422,0.801607416,162.7442962,0.801661406,1.387780644,-1.76E-08,1.03E-08,8.98E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,34,0.1,0.029411765,0.923977145,12.49309164,0.79808591,162.9130452,0.797923546,1.373371106,-4.07E-08,-3.12E-08,-2.29E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,33,0.1,0.03030303,0.922062707,12.46398987,0.794139675,163.3149012,0.791155036,1.358401715,-3.39E-08,-5.80E-07,4.35E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,32,0.1,0.03125,0.920046676,12.39458774,0.790693417,163.2049913,0.790693756,1.342727749,-2.32E-08,6.62E-11,8.96E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,31,0.1,0.032258065,0.917920367,12.34453918,0.786733287,163.3865305,0.786473453,1.326416292,-3.93E-08,-5.14E-08,-1.80E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,30,0.1,0.033333333,0.915675089,12.29442012,0.782572398,163.6010501,0.781703583,1.309389477,-3.85E-08,-1.74E-07,-1.11E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,29,0.1,0.034482759,0.913299988,12.23313889,0.778390261,163.6945128,0.778359094,1.291591081,-4.16E-08,-6.30E-09,2.27E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,28,0.1,0.035714286,0.910783299,12.17607923,0.773901158,163.8872172,0.773599357,1.272977741,-4.47E-08,-6.17E-08,5.03E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,27,0.1,0.037037037,0.908111564,12.11408417,0.769249462,164.0512727,0.76906129,1.253488249,-5.46E-08,-3.90E-08,-2.28E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,26,0.1,0.038461538,0.905270132,12.05208478,0.764328622,164.2609803,0.763751579,1.233061901,-3.73E-08,-1.21E-07,-4.52E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,25,0.1,0.04,0.902241347,11.99279902,0.759060465,164.5609106,0.756978326,1.211642287,-2.78E-08,-4.43E-07,1.59E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,24,0.1,0.041666667,0.899005703,11.91291236,0.753864548,164.6117377,0.75353486,1.189110196,-9.22E-09,-7.11E-08,-1.46E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,23,0.1,0.043478261,0.895539028,11.83735029,0.748244423,164.7816232,0.748213264,1.165428088,-4.31E-08,-6.82E-09,-2.42E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,22,0.1,0.045454545,0.891819425,11.75908605,0.74229474,164.978502,0.74229474,1.140489803,-9.39E-13,-2.14E-13,4.01E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,21,0.1,0.047619048,0.887813294,11.67670749,0.736011093,165.1833241,0.736011075,1.114194139,-3.96E-11,-4.49E-12,-1.39E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,20,0.1,0.05,0.883483902,11.59015555,0.729369475,165.3950669,0.729369475,1.086429306,-6.62E-13,-2.16E-13,-3.86E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,19,0.1,0.052631579,0.878792804,11.49834081,0.722326999,165.6137491,0.722326995,1.057071587,-5.27E-12,-1.21E-12,4.25E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,18,0.1,0.055555556,0.873685833,11.40302166,0.714815208,165.865538,0.714449952,1.025984353,-4.81E-08,-8.76E-08,7.66E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,17,0.1,0.058823529,0.868110831,11.29832739,0.70687151,166.0763869,0.706838803,0.99301379,-4.93E-08,-8.02E-09,-4.37E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,16,0.1,0.0625,0.861992667,11.18593095,0.698406912,166.2743126,0.699032719,0.957992867,-4.99E-08,1.57E-07,-8.10E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,15,0.1,0.066666667,0.855246452,11.0721833,0.689188706,166.5920784,0.688861852,0.920729084,-2.75E-08,-8.43E-08,2.19E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,14,0.1,0.071428571,0.847764511,10.94532317,0.679377607,166.8334145,0.679377647,0.881015347,4.35E-11,1.03E-11,1.03E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,13,0.1,0.076923077,0.839409383,10.81012323,0.668744379,167.1036515,0.668820022,0.838618585,-1.52E-07,2.07E-08,4.10E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,12,0.1,0.083333333,0.83001892,10.66924817,0.65709183,167.4734111,0.655868947,0.793285091,-3.75E-08,-3.46E-07,-2.06E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,11,0.1,0.090909091,0.819371901,10.508256,0.644550972,167.6983778,0.644551034,0.744719174,7.26E-11,1.77E-11,-6.34E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,10,0.1,0.1,0.807167728,10.34341268,0.630526397,168.1263547,0.62871378,0.692635362,-4.18E-07,-5.56E-07,-1.11E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,9,0.1,0.111111111,0.793044819,10.15297578,0.615223272,168.3616182,0.615066446,0.636677171,-4.63E-07,-5.04E-08,6.28E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,8,0.1,0.125,0.7764608,9.95527574,0.597818644,168.8456404,0.595513822,0.576550851,-4.41E-07,-7.81E-07,-3.72E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,7,0.1,0.142857143,0.756651164,9.727961021,0.57834338,169.1260913,0.577701345,0.511896037,-4.05E-07,-2.32E-07,-9.93E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,6,0.1,0.166666667,0.732478115,9.485433155,0.555733588,169.6016162,0.553900088,0.442514403,-3.40E-07,-7.12E-07,-1.10E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,5,0.1,0.2,0.702148722,9.214325427,0.529310727,169.9536028,0.528801982,0.368310245,-3.60E-07,-2.16E-07,-7.62E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,10,4,0.1,0.25,0.66263295,8.928139675,0.497310946,170.3731895,0.497310984,0.289631079,6.02E-11,1.71E-11,4.52E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,40,0.111111111,0.025,0.938253482,11.83756259,0.828291538,163.0827715,0.828058778,1.52707014,-2.68E-08,-4.14E-08,-9.46E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,39,0.111111111,0.025641026,0.936901006,11.80073847,0.825491199,163.1882804,0.825491204,1.515212607,4.70E-12,8.28E-13,1.35E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,38,0.111111111,0.026315789,0.935484765,11.76479535,0.822568952,163.3186204,0.822568952,1.502902359,-6.95E-13,-1.66E-13,2.00E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,37,0.111111111,0.027027027,0.933999778,11.72844571,0.819547815,163.4512977,0.81954778,1.490112752,-2.75E-11,-6.51E-12,1.28E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,36,0.111111111,0.027777778,0.932444426,11.69778651,0.816284087,163.6953041,0.815084523,1.476821786,-3.28E-08,-2.20E-07,1.16E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,35,0.111111111,0.028571429,0.930813702,11.65848273,0.813014614,163.843142,0.811685462,1.46298717,-3.59E-08,-2.46E-07,3.72E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,34,0.111111111,0.029411765,0.929101083,11.60880373,0.809767766,163.8668792,0.809746646,1.448571457,-2.30E-08,-3.93E-09,1.17E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,33,0.111111111,0.03030303,0.927299181,11.5703095,0.806170475,164.0793165,0.805363299,1.433558574,-2.55E-08,-1.52E-07,3.02E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,32,0.111111111,0.03125,0.925401115,11.52565531,0.802504984,164.2308535,0.801631994,1.417896277,-3.09E-08,-1.66E-07,-4.75E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,31,0.111111111,0.032258065,0.923398935,11.47144338,0.798823607,164.270421,0.799244078,1.401541421,-3.51E-08,8.05E-08,-2.66E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,30,0.111111111,0.033333333,0.921283598,11.4249331,0.79480818,164.4589785,0.794820697,1.384452452,-4.29E-08,2.42E-09,-1.14E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,29,0.111111111,0.034482759,0.91904526,11.37799208,0.790586747,164.6775655,0.789853379,1.366580019,-3.91E-08,-1.43E-07,2.86E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,28,0.111111111,0.035714286,0.916672394,11.32304752,0.786282047,164.8131272,0.785856967,1.34786215,-3.78E-08,-8.40E-08,1.89E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,27,0.111111111,0.037037037,0.914152333,11.25816522,0.781919065,164.8325631,0.783302639,1.328250688,-3.34E-08,2.77E-07,5.29E-15
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,26,0.111111111,0.038461538,0.911470577,11.20715978,0.777026989,165.1194419,0.776952754,1.307655681,-2.56E-08,-1.50E-08,-1.16E-12
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,25,0.111111111,0.04,0.908610753,11.14319347,0.772094315,165.2485131,0.772601268,1.286027967,-1.07E-08,1.04E-07,-1.55E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,24,0.111111111,0.041666667,0.905553207,11.08135036,0.766806767,165.4661001,0.766807423,1.263276276,-1.93E-08,1.36E-10,2.71E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,23,0.111111111,0.043478261,0.90227774,11.01373094,0.761290621,165.6501088,0.761290616,1.239314971,-5.85E-12,-1.43E-12,1.75E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,22,0.111111111,0.045454545,0.898758971,10.9423089,0.75547212,165.8397146,0.755472105,1.214044837,-2.05E-11,-3.40E-12,8.05E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,21,0.111111111,0.047619048,0.894966741,10.86710921,0.749326458,166.0347462,0.749326462,1.187357074,2.43E-12,6.04E-13,-1.66E-13
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,20,0.111111111,0.05,0.890866594,10.78784301,0.74282222,166.2354949,0.742822231,1.159130883,8.90E-12,1.98E-12,8.88E-14
4,0.140168,0.13,0.32596,0.4,0.3,0.45,40,9,19,0.111111111,0.052631579,0.886419666,10.70384575,0.735919983,166.4436296,0.735919973,1.129231546,1.72E-11,-2.53E-12,9.27E-15
